Season,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Player ID,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2016-2017,Jakob Silfverberg,ANA,F,74.3,81.2,31.6,53.1,13.2,50.1,77.7,88.1,61.5,75.1,38.7,0.5,13.1,94.1,90.3,109,80,289,129.0,166.0,211,95,51,163,101,259,420,367,26,42,421,273,190,First Line,79.0,1460.2666666666669,23.0,26.0,49.0,22.62883092331276,56.47058823529411,53.234739013633245,8475164,R,73.0,207.0,1990-10-13,SWE,2009.0,2.0,39.0,R,25,"[31, 46, 35, 78, 76]","[51, 56, 71, 82, 83]","[28, 21, 18, 78, 16]","['OTT', 'ANA', 'ANA', 'ANA', 'ANA']"
2016-2017,Jakub Voracek,PHI,F,95.5,91.9,69.8,97.4,,2.4,27.3,29.5,83.6,76.5,21.4,13.3,5.0,24.2,79.3,20,35,128,8.0,,412,307,298,70,95,332,366,401,320,88,421,273,190,First Line,82.0,1565.1833333333334,20.0,41.0,61.0,23.462482978801578,37.37373737373738,45.77690985494029,8474161,R,74.0,216.0,1989-08-15,CZE,2007.0,1.0,7.0,L,27,"[95, 96, 96, 95, 91]","[89, 92, 96, 90, 89]","[80, 90, 90, 94, 22]","['PHI', 'PHI', 'PHI', 'PHI', 'PHI']"
2016-2017,James Neal,NSH,F,87.4,83.6,47.3,76.6,,96.7,92.6,79.1,39.9,50.1,40.6,46.8,17.8,96.2,78.1,54,70,223,65.0,,15,32,89,254,193,251,225,347,17,93,421,273,190,Second Line,70.0,1238.5333333333333,23.0,18.0,41.0,19.794047290715085,49.29577464788733,52.99015748221246,8471707,L,75.0,212.0,1987-09-03,CAN,2005.0,2.0,33.0,L,28,"[84, 92, 90, 94, 75]","[79, 85, 87, 85, 78]","[64, 35, 63, 54, 39]","['PIT', 'PIT', 'NSH', 'NSH', 'NSH']"
2016-2017,James van Riemsdyk,TOR,F,76.2,80.8,4.0,93.4,,95.5,95.7,87.9,66.5,48.9,45.4,75.1,52.3,44.2,64.8,101,82,405,19.0,,20,19,52,142,198,231,106,202,236,149,421,273,190,Second Line,82.0,1302.9833333333331,29.0,33.0,62.0,25.267467940763627,54.36893203883495,52.20267794386268,8474037,L,75.0,210.0,1989-05-04,USA,2007.0,1.0,2.0,L,27,"[31, 38, 17, 59, 88]","[75, 90, 77, 69, 87]","[6, 3, 0, 16, 5]","['TOR', 'TOR', 'TOR', 'TOR', 'TOR']"
2016-2017,Jamie Benn,DAL,F,98.1,96.2,39.2,98.2,35.3,83.1,71.5,80.0,87.6,68.9,49.4,7.1,6.7,70.3,99.0,9,17,257,6.0,124.0,72,121,85,53,125,214,392,394,126,5,421,273,190,First Line,77.0,1491.7833333333333,26.0,43.0,69.0,22.640872320846082,48.717948717948715,47.32235014202006,8473994,L,75.0,210.0,1989-07-18,CAN,2007.0,5.0,129.0,L,27,"[86, 99, 99, 99, 94]","[82, 99, 99, 99, 90]","[53, 60, 51, 32, 47]","['DAL', 'DAL', 'DAL', 'DAL', 'DAL']"
2016-2017,Jamie McGinn,ARI,F,22.8,46.3,14.5,45.1,,70.3,63.9,65.3,21.1,41.3,77.2,40.4,36.8,7.4,67.2,326,227,361,151.0,,126,153,147,333,224,97,252,267,391,139,421,273,190,Fourth Line,72.0,948.4333333333332,9.0,8.0,17.0,10.867589382442558,36.92307692307693,43.442243855259335,8473465,L,73.0,205.0,1988-08-05,CAN,2006.0,2.0,36.0,L,28,"[30, 14, None, 44, 15]","[17, 55, None, 55, 36]","[52, 4, None, 15, 15]","['COL', 'COL', None, 'ANA', 'ARI']"
2016-2017,Jannik Hansen,SJS,F,64.1,39.2,57.5,,55.8,87.9,84.3,52.5,92.2,80.8,21.9,72.2,66.3,28.3,98.6,152,257,180,,85.0,52,67,201,34,79,330,118,143,303,7,421,273,190,Second Line,43.0,690.2333333333333,8.0,12.0,20.0,8.412957306437184,54.385964912280706,53.19195209787703,8471498,R,73.0,198.0,1986-03-15,DNK,2004.0,9.0,287.0,R,30,"[63, 28, 65, 53, 72]","[46, 12, 49, 13, 54]","[66, 80, 80, 53, 53]","['VAN', 'VAN', 'VAN', 'VAN', 'SJS']"
2016-2017,Jared McCann,FLA,F,30.2,26.8,22.3,17.6,,48.7,16.2,25.4,69.8,72.4,37.1,96.0,91.4,20.0,36.1,295,309,328,226.0,,217,354,315,128,110,266,18,37,338,270,421,273,190,Fourth Line,29.0,337.4166666666667,1.0,6.0,7.0,3.43372986371477,47.82608695652174,51.0514358262821,8477955,L,73.0,191.0,1996-05-31,CAN,2014.0,1.0,24.0,L,20,"[None, None, None, 26, 42]","[None, None, None, 34, 23]","[None, None, None, 14, 37]","[None, None, None, 'VAN', 'FLA']"
2016-2017,Jarome Iginla,LAK,F,7.1,63.7,1.0,69.6,,74.8,33.0,29.7,60.3,31.1,49.9,17.8,22.3,19.5,63.4,392,154,418,84.0,,107,283,297,168,253,212,347,328,340,155,421,273,190,Third Line,80.0,1210.1666666666667,14.0,13.0,27.0,15.371381561437776,38.028169014084504,44.814937801239395,8462042,R,73.0,210.0,1977-07-01,CAN,1995.0,1.0,11.0,R,39,"[34, 69, 57, 42, 1]","[67, 84, 79, 65, 55]","[4, 5, 1, 1, 1]","['PIT', 'BOS', 'COL', 'COL', 'LAK']"
2016-2017,Jaromir Jagr,FLA,F,95.2,97.9,93.6,86.1,,34.2,62.2,69.1,95.2,12.1,4.8,8.6,10.7,33.3,88.6,21,10,28,39.0,,278,160,131,21,328,402,386,377,282,49,421,273,190,Second Line,82.0,1393.9833333333331,16.0,30.0,46.0,20.741803340929692,55.208333333333336,53.042947226230005,8448208,R,75.0,230.0,1972-02-15,CZE,1990.0,1.0,5.0,L,44,"[80, 90, 84, 95, 93]","[84, 99, 91, 97, 98]","[12, 84, 93, 93, 88]","['BOS', 'NJD', 'FLA', 'FLA', 'FLA']"
2016-2017,Jason Chimera,NYI,F,0.7,64.4,0.7,,3.2,95.2,90.7,59.9,38.2,2.6,75.1,21.4,37.5,52.0,22.6,419,151,419,,185.0,21,40,170,261,368,106,332,264,203,327,421,273,190,Fourth Line,82.0,1071.1666666666667,21.0,13.0,34.0,12.853178133709845,49.45054945054945,44.476937494717546,8466251,L,75.0,215.0,1979-05-02,CAN,1997.0,5.0,121.0,L,37,"[0, 6, 1, 5, 0]","[31, 63, 37, 72, 61]","[1, 1, 2, 0, 0]","['WSH', 'WSH', 'WSH', 'WSH', 'NYI']"
2016-2017,Jason Pominville,MIN,F,88.8,90.0,30.2,83.5,54.2,38.5,58.2,65.1,89.5,82.4,16.6,45.1,28.7,92.9,55.1,48,43,295,46.0,88.0,260,177,148,45,73,352,232,301,31,190,421,273,190,Third Line,78.0,1109.65,13.0,34.0,47.0,13.373180046179833,51.13636363636363,56.43431247035811,8469506,R,71.0,180.0,1982-11-30,CAN,2001.0,2.0,55.0,R,33,"[85, 98, 93, 86, 85]","[85, 80, 86, 92, 88]","[2, 83, 22, 34, 35]","['MIN', 'MIN', 'MIN', 'MIN', 'MIN']"
2016-2017,Jason Spezza,DAL,F,65.6,87.6,1.7,88.3,,94.1,87.2,72.0,68.9,38.7,1.2,53.4,38.5,65.8,62.9,146,53,415,33.0,,26,55,119,132,229,417,197,260,145,157,421,273,190,Second Line,68.0,1099.6166666666666,15.0,35.0,50.0,15.618546708032923,46.51162790697674,48.16068901589466,8469455,C,75.0,219.0,1983-06-13,CAN,2001.0,1.0,2.0,R,33,"[None, 8, 73, 81, 46]","[None, 83, 82, 93, 79]","[None, 1, 3, 1, 3]","[None, 'OTT', 'DAL', 'DAL', 'DAL']"
2016-2017,Jason Zucker,MIN,F,92.9,85.0,63.2,,,85.3,91.0,92.9,69.4,97.1,48.5,18.5,32.3,99.0,80.0,31,64,156,,,63,39,31,130,13,218,344,286,5,85,421,273,190,Third Line,79.0,1207.5833333333333,22.0,25.0,47.0,16.94138090100447,67.3469387755102,58.60457503881464,8475722,L,71.0,198.0,1992-01-16,USA,2010.0,2.0,59.0,L,24,"[25, None, 79, 73, 97]","[41, None, 66, 73, 91]","[52, None, 48, 35, 79]","['MIN', None, 'MIN', 'MIN', 'MIN']"
2016-2017,Jay Beagle,WSH,F,41.1,28.5,76.5,,72.1,77.2,75.5,48.0,52.0,25.2,42.8,20.4,63.7,61.3,22.1,249,302,100,,54.0,97,104,220,203,276,242,336,154,164,329,421,273,190,Third Line,81.0,1104.1833333333334,13.0,17.0,30.0,10.265517805403828,62.264150943396224,47.745068286246465,8474291,C,75.0,210.0,1985-10-16,CAN,,,,R,30,"[7, 15, 29, 33, 53]","[40, 40, 38, 37, 24]","[56, 36, 79, 80, 68]","['WSH', 'WSH', 'WSH', 'WSH', 'WSH']"
2016-2017,Jay McClement,CAR,F,1.2,1.0,21.4,,22.6,21.6,10.5,20.9,26.4,19.7,54.4,60.8,67.5,39.0,8.3,417,418,332,,148.0,331,378,334,311,299,193,166,138,258,387,421,273,190,Fourth Line,65.0,739.8666666666667,5.0,3.0,8.0,5.210569056132821,35.13513513513514,43.34580369531067,8469508,C,73.0,205.0,1983-03-02,CAN,2001.0,2.0,57.0,L,33,"[16, 0, 4, 1, 1]","[4, 0, 1, 4, 0]","[19, 60, 17, 13, 36]","['TOR', 'TOR', 'CAR', 'CAR', 'CAR']"
2016-2017,Jayson Megna,VAN,F,58.9,19.2,67.0,15.4,,26.8,14.5,20.4,8.8,92.8,65.6,67.7,69.4,0.5,18.5,174,341,140,232.0,,309,361,336,385,31,146,137,130,420,344,421,273,190,Fourth Line,58.0,721.1833333333334,4.0,4.0,8.0,6.559037019986609,43.333333333333336,46.41969168965592,8477126,C,72.0,190.0,1990-02-01,USA,,,,R,26,"[None, 57, None, None, 59]","[None, 34, None, None, 21]","[None, 57, None, None, 67]","[None, 'PIT', None, None, 'VAN']"
2016-2017,Jean-Gabriel Pageau,OTT,F,70.3,55.3,71.0,,92.1,11.6,37.5,57.7,55.6,84.6,80.8,3.8,32.5,25.2,71.7,126,189,123,,16.0,373,264,179,188,64,82,406,285,316,120,421,273,190,Second Line,82.0,1322.7166666666667,12.0,21.0,33.0,16.554194121339055,53.42465753424658,48.99290432910587,8476419,C,71.0,180.0,1992-11-11,CAN,2011.0,4.0,96.0,R,23,"[None, None, 74, 60, 74]","[None, None, 53, 39, 63]","[None, None, 59, 75, 69]","[None, None, 'OTT', 'OTT', 'OTT']"
2016-2017,Jeff Carter,LAK,F,84.1,96.4,5.9,92.3,85.3,13.8,70.8,90.3,91.7,43.9,37.8,40.9,19.0,97.4,82.9,68,16,397,22.0,29.0,364,124,42,36,214,263,250,342,12,73,421,273,190,First Line,82.0,1478.6166666666668,32.0,34.0,66.0,27.171652380840758,54.21686746987952,52.94320427124589,8470604,C,75.0,219.0,1985-01-01,CAN,2003.0,1.0,11.0,R,31,"[92, 71, 90, 79, 82]","[90, 96, 98, 97, 94]","[31, 5, 17, 2, 6]","['LAK', 'LAK', 'LAK', 'LAK', 'LAK']"
2016-2017,Jeff Skinner,CAR,F,94.5,93.6,1.9,71.8,,89.3,98.8,99.8,71.3,99.5,6.9,45.8,5.2,35.9,51.1,24,28,414,78.0,,46,6,2,122,3,393,229,400,271,207,421,273,190,Second Line,79.0,1401.35,37.0,26.0,63.0,33.0650197211945,51.26050420168067,51.48633263011365,8475784,L,71.0,200.0,1992-05-16,CAN,2010.0,1.0,7.0,L,24,"[71, 90, 71, 85, 95]","[90, 77, 87, 87, 95]","[1, 8, 4, 2, 1]","['CAR', 'CAR', 'CAR', 'CAR', 'CAR']"
2016-2017,Jesper Fast,NYR,F,57.2,33.7,92.6,,9.5,36.6,23.8,23.5,71.5,63.9,72.2,24.7,53.0,17.3,33.7,181,280,32,,173.0,268,322,323,121,144,118,318,199,349,280,421,273,190,Third Line,68.0,938.1666666666666,6.0,15.0,21.0,7.514670291666737,51.61290322580645,49.41517143856427,8475855,R,73.0,191.0,1991-12-02,SWE,2010.0,6.0,157.0,R,24,"[None, None, 58, 66, 53]","[None, None, 35, 33, 39]","[None, None, 83, 90, 91]","[None, None, 'NYR', 'NYR', 'NYR']"
2016-2017,Jesse Puljujarvi,EDM,F,16.2,19.0,52.5,27.8,,27.1,0.5,41.8,100.0,32.3,13.1,98.3,99.0,58.2,2.4,354,342,201,198.0,,308,419,246,1,252,367,8,5,177,412,421,273,190,Fourth Line,28.0,315.1166666666667,1.0,7.0,8.0,3.2594438460491477,68.75,50.449450036811925,8479344,R,76.0,216.0,1998-05-07,SWE,2016.0,1.0,4.0,R,18,"[None, None, None, None, 18]","[None, None, None, None, 21]","[None, None, None, None, 52]","[None, None, None, None, 'EDM']"
2016-2017,Jimmy Hayes,BOS,F,6.4,32.3,15.4,,,18.3,26.8,76.7,15.4,19.5,79.8,82.9,71.3,47.5,7.4,395,286,357,,,345,309,99,357,300,86,73,122,222,391,421,273,190,Fourth Line,58.0,535.35,2.0,3.0,5.0,6.290986295878327,45.94594594594595,50.08290185058887,8474625,R,77.0,215.0,1989-11-21,USA,2008.0,2.0,60.0,R,26,"[None, 24, 55, 2, 10]","[None, 39, 59, 29, 29]","[None, 26, 14, 8, 24]","[None, 'FLA', 'FLA', 'BOS', 'BOS']"
2016-2017,Jimmy Vesey,NYR,F,18.3,32.8,20.7,8.8,,32.8,63.4,82.9,20.2,61.9,32.8,32.5,32.1,33.5,32.3,345,284,335,250.0,,284,155,73,337,149,284,285,287,281,286,421,273,190,Third Line,80.0,1090.7,16.0,11.0,27.0,16.258056327392687,42.465753424657535,45.86539217691855,8476918,L,74.0,203.0,1993-05-26,USA,2012.0,3.0,66.0,L,23,"[None, None, None, None, 20]","[None, None, None, None, 34]","[None, None, None, None, 20]","[None, None, None, None, 'NYR']"
2016-2017,Jiri Hudler,DAL,F,39.9,25.2,32.5,47.6,,78.6,47.0,6.7,98.3,58.2,1.0,95.7,89.5,26.6,55.3,254,316,285,144.0,,91,224,394,8,161,418,19,45,310,189,421,273,190,Fourth Line,32.0,379.2,3.0,8.0,11.0,2.812244264861136,52.0,44.23832382459221,8470201,R,70.0,190.0,1984-01-04,CZE,2002.0,2.0,58.0,L,32,"[32, 63, 75, 52, 23]","[51, 37, 55, 19, 23]","[30, 45, 20, 51, 27]","['CGY', 'CGY', 'CGY', 'FLA', 'DAL']"
2016-2017,Joakim Nordstrom,CAR,F,29.9,11.4,38.0,,36.3,20.2,18.3,36.3,14.3,81.0,81.2,22.3,55.1,80.5,54.9,296,374,262,,122.0,337,345,269,362,78,80,328,190,83,191,421,273,190,Fourth Line,82.0,1042.9333333333334,7.0,5.0,12.0,9.936837301586271,38.297872340425535,50.50217095466305,8475807,C,73.0,194.0,1992-02-25,SWE,2010.0,3.0,90.0,L,24,"[None, None, 45, 32, 33]","[None, None, 41, 10, 11]","[None, None, 43, 15, 69]","[None, None, 'CHI', 'CAR', 'CAR']"
2016-2017,Joe Colborne,COL,F,6.9,6.4,29.7,22.3,,71.3,24.0,2.1,57.0,16.9,76.7,72.9,65.8,15.4,38.2,393,395,297,213.0,,122,321,413,182,311,99,115,145,357,261,421,273,190,Fourth Line,62.0,663.3333333333334,4.0,4.0,8.0,5.19312308644686,25.581395348837212,40.477382558193675,8474577,C,77.0,221.0,1990-01-30,CAN,2008.0,1.0,16.0,L,26,"[None, 7, 3, 16, 7]","[None, 20, 2, 27, 4]","[None, 20, 46, 15, 48]","[None, 'CGY', 'CGY', 'CGY', 'COL']"
2016-2017,Joe Pavelski,SJS,F,98.3,91.2,89.8,95.6,,90.0,87.4,86.7,59.4,88.4,53.9,13.1,1.9,99.8,90.0,8,38,44,13.0,,43,54,57,172,49,195,367,414,2,43,421,273,190,First Line,81.0,1548.5,29.0,39.0,68.0,29.763950265337737,55.55555555555556,53.08412595408553,8470794,C,73.0,196.0,1984-07-11,USA,2003.0,7.0,205.0,R,32,"[97, 98, 100, 98, 94]","[91, 96, 95, 93, 84]","[92, 71, 96, 81, 84]","['SJS', 'SJS', 'SJS', 'SJS', 'SJS']"
2016-2017,Joe Thornton,SJS,F,99.3,96.9,96.9,98.5,,52.5,5.9,1.0,91.4,52.3,10.0,22.1,11.2,98.8,91.0,4,14,14,5.0,,201,397,418,37,184,380,329,375,6,39,421,273,190,First Line,79.0,1426.7833333333333,7.0,43.0,50.0,11.29336331582996,53.65853658536586,54.35051852320903,8466138,C,76.0,220.0,1979-07-02,CAN,1997.0,1.0,1.0,L,37,"[91, 98, 99, 99, 98]","[88, 98, 98, 98, 95]","[90, 93, 97, 94, 95]","['SJS', 'SJS', 'SJS', 'SJS', 'SJS']"
2016-2017,Joel Armia,WPG,F,43.2,47.5,58.7,32.2,84.7,18.1,25.2,63.7,25.4,48.7,54.6,75.5,77.0,53.9,61.8,240,222,175,186.0,30.0,346,316,154,315,199,192,104,98,195,162,421,273,190,Third Line,57.0,862.8166666666667,10.0,9.0,19.0,11.842164395529897,41.17647058823529,48.35707007393053,8476469,R,75.0,215.0,1993-05-31,FIN,2011.0,1.0,16.0,R,23,"[None, None, None, 39, 49]","[None, None, None, 31, 58]","[None, None, None, 70, 46]","[None, None, None, 'WPG', 'WPG']"
2016-2017,Joel Ward,SJS,F,30.4,55.1,83.4,40.7,23.7,15.9,34.4,56.5,36.6,9.3,34.4,16.4,21.1,88.6,42.8,294,190,71,163.0,146.0,355,277,184,268,340,277,353,333,49,242,421,273,190,Second Line,78.0,1243.55,10.0,19.0,29.0,13.553146720598226,50.0,49.580327863103626,8468208,R,73.0,225.0,1980-12-02,CAN,,,,R,35,"[74, 56, 80, 61, 6]","[48, 57, 62, 66, 38]","[96, 80, 93, 95, 50]","['WSH', 'WSH', 'WSH', 'SJS', 'SJS']"
2016-2017,Johan Larsson,BUF,F,53.4,28.7,88.1,,21.1,51.1,45.1,27.6,11.4,49.9,56.5,48.0,74.8,6.2,76.5,197,301,51,,151.0,207,232,306,374,194,184,220,107,396,100,421,273,190,Second Line,36.0,606.6833333333334,6.0,5.0,11.0,5.824337618615734,45.45454545454545,46.761150078492605,8475728,L,71.0,206.0,1992-07-25,SWE,2010.0,2.0,56.0,L,24,"[None, 26, 59, 69, 39]","[None, 21, 37, 36, 27]","[None, 62, 75, 92, 81]","[None, 'BUF', 'BUF', 'BUF', 'BUF']"
2016-2017,John Mitchell,COL,F,3.1,1.4,78.1,,,25.9,11.2,13.8,6.9,6.9,58.4,52.5,52.0,1.7,45.6,409,416,93,,,313,375,364,393,350,176,201,203,415,230,421,273,190,Fourth Line,65.0,816.0,3.0,4.0,7.0,5.378451986990944,31.428571428571427,42.32264384638438,8470750,C,73.0,204.0,1985-01-22,CAN,2003.0,5.0,158.0,L,31,"[72, 12, 25, 5, 2]","[20, 2, 5, 3, 1]","[83, 78, 82, 53, 83]","['COL', 'COL', 'COL', 'COL', 'COL']"
2016-2017,John Tavares,NYI,F,96.9,99.8,1.2,97.8,67.4,42.8,89.5,97.9,84.1,93.6,7.6,41.6,1.0,69.8,95.7,14,2,417,7.0,63.0,242,45,10,68,28,390,247,418,128,19,421,273,190,First Line,77.0,1572.25,30.0,38.0,68.0,34.469990261189466,52.21238938053098,52.757149590843,8475166,C,73.0,217.0,1990-09-20,CAN,2009.0,1.0,1.0,L,25,"[98, 87, 94, 94, 98]","[99, 97, 100, 99, 99]","[1, 3, 1, 0, 3]","['NYI', 'NYI', 'NYI', 'NYI', 'NYI']"
2016-2017,Johnny Gaudreau,CGY,F,96.4,87.2,18.5,82.4,,86.7,70.1,44.4,98.1,99.8,0.7,49.4,12.4,30.4,76.0,16,55,344,49.0,,57,127,235,9,2,419,214,370,294,102,421,273,190,First Line,72.0,1331.3666666666668,18.0,43.0,61.0,20.308278288283983,49.39759036144578,52.270857022978625,8476346,L,69.0,163.0,1993-08-13,USA,2011.0,4.0,104.0,L,23,"[None, None, 82, 97, 96]","[None, None, 61, 84, 89]","[None, None, 21, 25, 18]","[None, None, 'CGY', 'CGY', 'CGY']"
2016-2017,Jonathan Drouin,TBL,F,60.6,64.6,49.2,7.0,,58.0,54.2,22.8,79.8,71.5,26.6,91.7,88.4,56.3,59.9,167,150,215,255.0,,178,194,326,86,114,310,36,50,185,170,421,273,190,Second Line,73.0,1292.5833333333333,21.0,32.0,53.0,15.614673599647531,47.94520547945205,51.66909197340483,8477494,L,71.0,189.0,1995-03-28,CAN,2013.0,1.0,3.0,L,21,"[None, None, 42, 36, 76]","[None, None, 65, 35, 74]","[None, None, 41, 48, 53]","[None, None, 'TBL', 'TBL', 'TBL']"
2016-2017,Jonathan Huberdeau,FLA,F,62.0,77.0,9.7,54.2,,44.9,54.4,73.2,92.4,75.5,25.7,81.2,76.0,84.3,97.9,161,98,381,126.0,,233,193,114,33,99,314,80,102,67,10,421,273,190,Second Line,31.0,555.5,10.0,17.0,27.0,9.052584341398553,51.162790697674424,52.15352123628083,8476456,L,73.0,200.0,1993-06-04,CAN,2011.0,1.0,3.0,L,23,"[84, 74, 76, 77, 42]","[78, 74, 78, 88, 67]","[15, 19, 12, 5, 16]","['FLA', 'FLA', 'FLA', 'FLA', 'FLA']"
2016-2017,Jonathan Marchessault,FLA,F,84.3,48.5,62.7,59.0,,97.9,87.9,47.5,28.5,89.8,66.3,75.8,73.2,45.4,37.5,67,218,158,113.0,,10,52,222,302,43,143,103,114,231,264,421,273,190,Second Line,75.0,1268.3166666666666,32.0,21.0,53.0,17.05563996303423,44.44444444444444,47.41504047124352,8476539,R,69.0,185.0,1990-12-27,CAN,,,,R,25,"[None, None, None, 77, 86]","[None, None, None, 48, 47]","[None, None, None, 59, 65]","[None, None, None, 'TBL', 'FLA']"
2016-2017,Jonathan Toews,CHI,F,96.2,98.8,46.1,93.8,86.8,33.3,58.9,66.5,83.8,47.0,30.2,15.9,10.0,73.4,99.5,17,6,228,18.0,26.0,282,174,142,69,206,295,355,380,113,3,421,273,190,First Line,72.0,1451.1,21.0,38.0,59.0,23.90301771140183,55.294117647058826,49.56175290463945,8473604,C,74.0,201.0,1988-04-29,CAN,2006.0,1.0,3.0,L,28,"[100, 99, 99, 93, 92]","[99, 100, 99, 97, 97]","[99, 95, 93, 48, 28]","['CHI', 'CHI', 'CHI', 'CHI', 'CHI']"
2016-2017,Joonas Donskoi,SJS,F,79.3,75.1,74.1,37.4,,3.3,24.7,78.6,54.9,93.1,44.4,56.5,49.4,91.2,49.6,88,106,110,172.0,,408,318,91,191,30,235,184,214,38,213,421,273,190,Third Line,61.0,842.4666666666667,6.0,11.0,17.0,11.29881754051824,44.680851063829785,53.28154745555382,8475820,R,72.0,185.0,1992-04-13,FIN,2010.0,4.0,99.0,R,24,"[None, None, None, 73, 81]","[None, None, None, 75, 73]","[None, None, None, 75, 70]","[None, None, None, 'SJS', 'SJS']"
2016-2017,Jordan Eberle,EDM,F,90.0,97.4,2.1,83.9,,61.8,78.9,84.1,61.8,93.8,15.0,11.6,12.1,34.2,86.7,43,12,413,45.0,,162,90,68,162,27,359,373,371,278,57,421,273,190,Second Line,82.0,1374.95,20.0,31.0,51.0,22.999238234253937,55.55555555555556,51.49390280329352,8474586,R,71.0,180.0,1990-05-15,CAN,2008.0,1.0,22.0,R,26,"[97, 76, 78, 88, 90]","[100, 95, 93, 95, 98]","[5, 0, 2, 1, 2]","['EDM', 'EDM', 'EDM', 'EDM', 'EDM']"
2016-2017,Jordan Martinook,ARI,F,44.4,54.4,61.0,,91.6,15.0,27.6,38.5,50.6,38.5,31.8,4.3,28.5,3.8,81.5,235,193,165,,17.0,359,306,260,209,230,288,404,302,406,79,421,273,190,Second Line,77.0,1207.3,11.0,14.0,25.0,12.170107206214118,46.05263157894737,42.80327055189119,8476921,L,73.0,208.0,1992-07-25,CAN,2012.0,2.0,58.0,L,24,"[None, None, None, 67, 25]","[None, None, None, 54, 54]","[None, None, None, 71, 49]","[None, None, None, 'ARI', 'ARI']"
2016-2017,Jordan Nolan,LAK,F,3.8,6.2,30.6,,,29.9,12.4,28.5,16.6,15.4,80.0,91.4,85.0,72.9,3.1,406,396,293,,,296,370,302,352,316,85,37,64,115,409,421,273,190,Fourth Line,46.0,499.3666666666667,4.0,4.0,8.0,4.246950011529272,43.47826086956522,48.067868488346456,8475325,C,75.0,219.0,1989-06-23,CAN,2009.0,7.0,186.0,L,27,"[5, 44, 17, 3, 4]","[11, 6, 6, 8, 8]","[31, 65, 32, 37, 29]","['LAK', 'LAK', 'LAK', 'LAK', 'LAK']"
2016-2017,Jordan Schroeder,MIN,F,44.7,27.8,43.9,,,72.7,92.4,8.6,58.0,67.7,46.8,98.8,95.0,53.0,5.2,234,305,237,,,116,33,386,178,129,225,6,22,199,400,421,273,190,Fourth Line,37.0,361.8333333333333,6.0,7.0,13.0,2.6759676729850734,58.333333333333336,47.44672990500487,8475147,C,69.0,170.0,1990-09-29,USA,2009.0,1.0,22.0,R,25,"[27, 33, None, None, 47]","[40, 30, None, None, 30]","[46, 46, None, None, 43]","['VAN', 'VAN', None, None, 'MIN']"
2016-2017,Jordan Staal,CAR,F,97.1,98.1,95.2,78.8,95.3,6.7,43.5,78.4,62.0,69.1,73.4,11.9,23.0,50.6,91.7,13,9,21,59.0,10.0,394,239,92,161,124,113,372,325,209,36,421,273,190,First Line,75.0,1399.6166666666668,17.0,31.0,48.0,22.50229141296262,50.51546391752577,56.95502766876418,8473533,C,76.0,220.0,1988-09-10,CAN,2006.0,1.0,2.0,L,27,"[84, 95, 81, 97, 98]","[95, 96, 91, 95, 99]","[26, 85, 76, 97, 92]","['CAR', 'CAR', 'CAR', 'CAR', 'CAR']"
2016-2017,Jordan Weal,PHI,F,32.8,40.4,60.8,28.6,,67.9,99.3,96.7,43.0,26.8,33.7,99.0,98.3,22.8,73.4,284,252,166,196.0,,136,4,15,241,270,280,5,8,326,113,421,273,190,Third Line,23.0,329.15,8.0,4.0,12.0,5.615282548931935,56.00000000000001,57.92602467208228,8475738,C,69.0,181.0,1992-04-15,CAN,2010.0,3.0,70.0,R,24,"[None, None, None, None, 36]","[None, None, None, None, 42]","[None, None, None, None, 61]","[None, None, None, None, 'PHI']"
2016-2017,Jordin Tootoo,CHI,F,11.9,15.9,35.4,,,25.4,13.8,45.8,1.4,36.6,78.9,84.3,88.6,38.0,8.6,372,355,273,,,315,364,229,416,238,90,67,49,262,386,421,273,190,Fringe,50.0,337.35,2.0,1.0,3.0,3.830122698516573,31.25,53.45249183193373,8469547,R,69.0,195.0,1983-02-02,CAN,2001.0,4.0,98.0,R,33,"[45, None, 8, 7, 34]","[31, None, 16, 11, 28]","[32, None, 14, 43, 42]","['DET', None, 'NJD', 'NJD', 'CHI']"
2016-2017,Jori Lehtera,STL,F,24.5,34.7,71.3,17.2,,58.4,27.1,5.7,51.8,14.7,38.2,70.3,42.0,85.3,83.8,319,276,122,227.0,,176,308,398,204,319,261,126,245,63,69,421,273,190,Third Line,64.0,971.2166666666668,7.0,15.0,22.0,6.833028339285982,46.96969696969697,50.87844795938384,8474627,C,74.0,212.0,1987-12-23,FIN,2008.0,3.0,65.0,L,28,"[None, None, 17, 22, 40]","[None, None, 27, 49, 30]","[None, None, 76, 82, 58]","[None, None, 'STL', 'STL', 'STL']"
